timestamp,P_kWperkWp,source_id,source_name
2023-01-01 00:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 01:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 02:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 03:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 04:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 05:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 06:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 07:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 08:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 09:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 10:00:00,0.02075,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 11:00:00,0.02657,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 12:00:00,0.07188,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 13:00:00,0.03284,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 14:00:00,0.02117,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
2023-01-01 15:00:00,0.0,EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik"
