eprtr_facility_id,country,geo_code,energy_type,analysis_year,price_used_EUR_MWh,year_of_price_data,source_dataset,band,tax,unit,retrieval_date,source_url,flag
FR.CAED/788.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
ES.CAED/000704000.FACILITY,Spain,ESP,off_grid_electricity_hb,2024,31.314,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/000704000.FACILITY,Spain,ESP,off_grid_electricity_hp,2024,132.762,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/000704000.FACILITY,Spain,ES,natural_gas,2024,52.715,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000197.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000197.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000197.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/7656.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/7656.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/7656.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/9517.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9517.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9517.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000278.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000278.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000278.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/11135.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/11135.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/11135.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000212.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000212.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000212.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/6155.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/6155.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/6155.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/791.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/791.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/791.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000136.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000136.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000136.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
ES.CAED/003378000.FACILITY,Spain,ESP,off_grid_electricity_hb,2024,31.314,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/003378000.FACILITY,Spain,ESP,off_grid_electricity_hp,2024,132.762,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/003378000.FACILITY,Spain,ES,natural_gas,2024,52.715,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/7588.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/7588.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/7588.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
EE.KAUR.TTR/88.FACILITY,Estonia,EST,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
EE.KAUR.TTR/88.FACILITY,Estonia,EST,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
EE.KAUR.TTR/88.FACILITY,Estonia,EE,natural_gas,2024,62.315,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/9964.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9964.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9964.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/10011.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/10011.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/10011.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/330282002.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/330282002.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/330282002.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/662.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/662.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/662.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/3936.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3936.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3936.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000053.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000053.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000053.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/5938.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/5938.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/5938.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
ES.CAED/001619000.FACILITY,Spain,ESP,off_grid_electricity_hb,2024,31.314,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001619000.FACILITY,Spain,ESP,off_grid_electricity_hp,2024,132.762,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001619000.FACILITY,Spain,ES,natural_gas,2024,52.715,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000273.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000273.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000273.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
ES.CAED/001960000.FACILITY,Spain,ESP,off_grid_electricity_hb,2024,31.314,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001960000.FACILITY,Spain,ESP,off_grid_electricity_hp,2024,132.762,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001960000.FACILITY,Spain,ES,natural_gas,2024,52.715,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/44.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/44.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/44.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/3839.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3839.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3839.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000058.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000058.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000058.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/980571001.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/980571001.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/980571001.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
EL.CAED/100058.FACILITY,Greece,GRC,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
EL.CAED/100058.FACILITY,Greece,GRC,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
EL.CAED/100058.FACILITY,Greece,EL,natural_gas,2024,50.274,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/301751001.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/301751001.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/301751001.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/759.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/759.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/759.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/030392001.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
