eprtr_facility_id,facility_name,country,iso3,analysis_year,temp_band,heat_MWh,least_cost_pathway_grid,least_cost_pathway_off,pathway_flip,lcoh_winner_grid,lcoh_winner_off,delta_winner_lcoh,lcoh_gas_grid,lcoh_gas_off,lcoh_hb_grid,lcoh_hb_off,lcoh_hp_grid,lcoh_hp_off,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_off_hp_EUR_MWh,gas_EUR_MWh
ES.CAED/005916000.FACILITY,ZABALGARBI,Spain,ESP,2023,high,1176381.23,natural_gas,heat_battery,natural_gas → heat_battery,96.237,36.946,-59.291,96.237,96.237,176.208,36.946,,,156.65,31.314,132.762,68.586
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37641103.NRZ.FACILITY,"PPC Energy a.s. - 58 MW zdroj pre PPC Energy, a.s.",Slovakia,SVK,2022,mid,2151.95,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57011803.NRZ.FACILITY,Ferroenergy s.r.o. - Výroba tepla,Slovakia,SVK,2022,mid,3071623.99,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57102807.NRZ.FACILITY,"Slovenské elektrárne, a.s. - Elektrárne Vojany, závod",Slovakia,SVK,2022,mid,633658.24,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK77065511.NRZ.FACILITY,"MH Teplárenský holding, a.s. - závod Žilina",Slovakia,SVK,2022,mid,623272.63,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37012102.NRZ.FACILITY,"SLOVNAFT, a.s.",Slovakia,SVK,2022,mid,2933727.37,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK47025613.NRZ.FACILITY,"Slovalco, a.s.",Slovakia,SVK,2022,high,43243.98,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK47056307.NRZ.FACILITY,"Slovenské elektrárne, a.s. - Elektrárne Nováky, závod",Slovakia,SVK,2022,mid,2887282.06,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37021405.NRZ.FACILITY,Duslo a.s.,Slovakia,SVK,2022,mid,295113.37,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57002803.NRZ.FACILITY,U.S.Steel s.r.o.,Slovakia,SVK,2022,high,2014211.91,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK77066306.NRZ.FACILITY,"TEPLÁREŇ Považská Bystrica, s.r.o.",Slovakia,SVK,2022,mid,610024.91,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57084805.NRZ.FACILITY,"Tepláreň Košice, a.s.",Slovakia,SVK,2022,mid,604175.47,natural_gas,heat_battery,natural_gas → heat_battery,103.786,44.744,-59.042,103.786,103.786,257.097,44.744,,,229.45,38.332,139.78,76.188
FR.CAED/330.FACILITY,TEREOS STARCH & SWEETENERS EUROPE,France,FRA,2023,low,314088.61,heat_pump,heat_battery,heat_pump → heat_battery,103.694,45.593,-58.101,118.864,118.864,261.153,45.593,103.694,70.638,233.1,39.096,140.545,88.95
FR.CAED/3678.FACILITY,CRISTAL UNION,France,FRA,2023,low,979831.78,heat_pump,heat_battery,heat_pump → heat_battery,103.694,45.593,-58.101,118.864,118.864,261.153,45.593,103.694,70.638,233.1,39.096,140.545,88.95
FR.CAED/5913.FACILITY,NOVACOGE,France,FRA,2022,mid,964876.39,natural_gas,heat_battery,natural_gas → heat_battery,102.183,45.593,-56.59,102.183,102.183,143.264,45.593,,,127.0,39.096,140.545,74.745
FR.CAED/5624.FACILITY,OSIRIS,France,FRA,2022,mid,265438.96,natural_gas,heat_battery,natural_gas → heat_battery,102.183,45.593,-56.59,102.183,102.183,143.264,45.593,,,127.0,39.096,140.545,74.745
FR.CAED/7560.FACILITY,ARKEMA FRANCE,France,FRA,2022,mid,393539.46,natural_gas,heat_battery,natural_gas → heat_battery,102.183,45.593,-56.59,102.183,102.183,143.264,45.593,,,127.0,39.096,140.545,74.745
FR.CAED/5506.FACILITY,LA ROCHETTE CARTONBOARD SAS,France,FRA,2022,high,24547.67,natural_gas,heat_battery,natural_gas → heat_battery,102.183,45.593,-56.59,102.183,102.183,143.264,45.593,,,127.0,39.096,140.545,74.745
FR.CAED/8760.FACILITY,ELECTRICITE DE FRANCE,France,FRA,2022,mid,238567.98,natural_gas,heat_battery,natural_gas → heat_battery,102.183,45.593,-56.59,102.183,102.183,143.264,45.593,,,127.0,39.096,140.545,74.745
FR.CAED/653.FACILITY,SIMOREP ET CIE,France,FRA,2022,mid,245290.55,natural_gas,heat_battery,natural_gas → heat_battery,102.183,45.593,-56.59,102.183,102.183,143.264,45.593,,,127.0,39.096,140.545,74.745
NL.RIVM/000044004.FACILITY,Amer Centrale,Netherlands,NLD,2024,mid,394273.46,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000047001.FACILITY,Slibverwerking Noord-Brabant NV,Netherlands,NLD,2024,high,1583714.65,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000075305.FACILITY,locatie Boeldershoek,Netherlands,NLD,2024,high,1040.32,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000049016.FACILITY,BECC B.V.,Netherlands,NLD,2024,mid,1591.48,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000010063.FACILITY,AVR-Afvalverwerking,Netherlands,NLD,2024,high,407671.52,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000051501.FACILITY,Zeeland Refinery N.V.,Netherlands,NLD,2024,mid,2368613.09,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000004001.FACILITY,Clauscentrale,Netherlands,NLD,2024,mid,2103893.95,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000204617.FACILITY,Power Plant Rotterdam,Netherlands,NLD,2024,mid,2630046.33,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000012175.FACILITY,Air Liquide Industrie BV,Netherlands,NLD,2024,mid,501464.61,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000023301.FACILITY,Tata Steel IJmuiden BV,Netherlands,NLD,2024,high,11078.82,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000000062.FACILITY,Chemelot Site Permit BV,Netherlands,NLD,2024,mid,3517489.88,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000115085.FACILITY,Enecal Energy VOF,Netherlands,NLD,2024,mid,986037.51,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000010953.FACILITY,Uniper Centrale Den Haag,Netherlands,NLD,2024,mid,652339.82,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000041101.FACILITY,SABIC Innovative Plastics BV,Netherlands,NLD,2024,mid,478726.97,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000010001.FACILITY,Nobian Industrial Chemicals BV (Rotterdam),Netherlands,NLD,2024,mid,515442.2,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000010689.FACILITY,Air Products Nederland BV (Botlek),Netherlands,NLD,2024,mid,463534.07,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000201386.FACILITY,EP NL Sloe Centrale B.V. (Vlissingen),Netherlands,NLD,2024,mid,5059301.15,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000204944.FACILITY,Eneco Bio Golden Raand C.V.,Netherlands,NLD,2024,high,1688.64,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000024003.FACILITY,Vattenfall Power Generation B.V. (Velsen),Netherlands,NLD,2024,mid,475855.97,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000011024.FACILITY,Cabot B.V.,Netherlands,NLD,2024,mid,986037.51,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000010057.FACILITY,Shell Nederland Raffinaderij BV,Netherlands,NLD,2024,mid,2575231.18,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000115036.FACILITY,LyondellBasell Covestro Manufacturing Maasvlakte VOF,Netherlands,NLD,2024,mid,192637.31,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000024002.FACILITY,Vattenfall Power Generation B.V. (Diemen),Netherlands,NLD,2024,mid,5223678.78,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000028176.FACILITY,Vattenfall Power Generation B.V. (IJmond 1),Netherlands,NLD,2024,mid,195191.88,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000203411.FACILITY,Pergen VOF,Netherlands,NLD,2024,mid,5097000.27,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000203220.FACILITY,EEW Energy from Waste Delfzijl B.V.,Netherlands,NLD,2024,high,1688.64,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000041003.FACILITY,Shell Nederland Chemie BV (Moerdijk),Netherlands,NLD,2024,mid,458035.44,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000049006.FACILITY,WKC Moerdijk,Netherlands,NLD,2024,mid,1583714.65,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000202825.FACILITY,Eneco Lage Weide,Netherlands,NLD,2024,mid,1097282.88,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000201304.FACILITY,BMC Moerdijk BV,Netherlands,NLD,2024,mid,1583714.65,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
NL.RIVM/000204654.FACILITY,ENECOGEN V.O.F.,Netherlands,NLD,2024,mid,3233589.07,natural_gas,heat_battery,natural_gas → heat_battery,100.222,44.744,-55.477999999999994,100.222,100.222,235.375,44.744,,,209.9,38.332,139.78,77.02
EL.CAED/100687.FACILITY,PPC S.A. LIGNITIKI MEGALOPOLIS (SES UNIT ΙV),Greece,GRC,2023,mid,9141305.56,natural_gas,heat_battery,natural_gas → heat_battery,99.134,44.744,-54.39,99.134,99.134,209.597,44.744,,,186.7,38.332,139.78,71.194
FR.CAED/5938.FACILITY,SAINT-GOBAIN PAM CANALISATION,France,FRA,2024,high,117527.48,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/10600.FACILITY,EDF PRODUCTION ELECTRIQUE INSULAIRE BELLEFONTAINE SAS,France,FRA,2024,mid,1904160.02,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/9662.FACILITY,SIVOM MULHOUSE SUD ALSACE,France,FRA,2024,high,168932.73,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5892.FACILITY,ELECTRICITE DE FRANCE,France,FRA,2024,mid,1243626.37,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/33009.FACILITY,BIOMASSE ENERGIE D'ALIZAY,France,FRA,2024,mid,72772.08,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/4039.FACILITY,TARANIS DU ROUVRAY,France,FRA,2024,mid,615677.03,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/13737.FACILITY,ELECTRICITE DE FRANCE,France,FRA,2024,mid,460900.68,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5422.FACILITY,TOTALENERGIES RAFFINAGE FRANCE,France,FRA,2024,mid,236924.12,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5491.FACILITY,SAVOIE DECHETS,France,FRA,2024,high,56585.0,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7633.FACILITY,BASELL POLYOLEFINES FRANCE,France,FRA,2024,mid,624880.12,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/3829.FACILITY,YARA FRANCE,France,FRA,2024,mid,691621.98,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7659.FACILITY,ELECTRICITE DE FRANCE,France,FRA,2024,mid,1814450.73,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7646.FACILITY,RHONE ENERGIES FOS-SUR-MER SAS,France,FRA,2024,mid,1909228.66,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6388.FACILITY,GAZELENERGIE GENERATION,France,FRA,2024,mid,994126.03,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7588.FACILITY,FIBRE EXCELLENCE PROVENCE,France,FRA,2024,high,58094.36,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/3839.FACILITY,TOTALENERGIES PETROCHEMICALS FRANCE,France,FRA,2024,mid,165750.02,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/32773.FACILITY,COGENERATION BIOMASSE DE NOVILLARS,France,FRA,2024,mid,349035.53,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6708.FACILITY,ELECTRICITE DE FRANCE,France,FRA,2024,mid,1288280.92,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6155.FACILITY,EGGER PANNEAUX ET DECORS,France,FRA,2024,high,51412.17,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/1260.FACILITY,STE BEARNAISE DE GESTION INDUSTRIELLE,France,FRA,2024,mid,570618.58,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/3899.FACILITY,SYNDICAT MIXTE D ELIMINATION DES DECHETS DE L ARRONDISSEMENT DE ROUEN,France,FRA,2024,high,1025574.0,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6144.FACILITY,NORSKE SKOG GOLBEY,France,FRA,2024,high,89828.68,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/9469.FACILITY,BUTACHIMIE,France,FRA,2024,mid,87301.11,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/791.FACILITY,LES DERIVES RESINIQUES ET TERPENIQUES,France,FRA,2024,mid,110988.71,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/584.FACILITY,COGENERATION BIOMASSE D'ESTREES-MONS,France,FRA,2024,mid,343385.34,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7652.FACILITY,IMERYS ALUMINATES,France,FRA,2024,high,62092.44,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/9451.FACILITY,LAT NITROGEN OTTMARSHEIM,France,FRA,2024,mid,120518.2,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/9964.FACILITY,SOC D'EXPLOITATION THERMIQUE DU MIRAIL,France,FRA,2024,high,1719.9,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5914.FACILITY,NOVACARB,France,FRA,2024,mid,964876.39,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/788.FACILITY,RAYONIER A.M. TARTAS,France,FRA,2024,high,97750.04,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5469.FACILITY,METROPOLE DE LYON,France,FRA,2024,high,18607.89,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5900.FACILITY,SOLVAY OPERATIONS FRANCE,France,FRA,2024,mid,1072902.88,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/32898.FACILITY,TOTALENERGIES - CENTRALE ELECTRIQUE SAINT-AVOLD,France,FRA,2024,mid,2494408.05,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7225.FACILITY,ENGIE FLEXIBLE GENERATION FRANCE,France,FRA,2024,mid,1125892.94,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7598.FACILITY,CHAUX DE PROVENCE - SACAM,France,FRA,2024,high,813055.78,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/10554.FACILITY,ELECTRICITE DE FRANCE,France,FRA,2024,mid,637639.16,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/3833.FACILITY,EXXONMOBIL CHEMICAL FRANCE,France,FRA,2024,mid,1564478.63,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/10011.FACILITY,FIBRE EXCELLENCE SAINT-GAUDENS SAS,France,FRA,2024,high,13360.02,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6402.FACILITY,TOTALENERGIES - CENTRALE ELECTRIQUE TOUL,France,FRA,2024,mid,923354.33,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/8528.FACILITY,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,France,FRA,2024,mid,1232820.28,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/5760.FACILITY,DROME ENERGIE SERVICES,France,FRA,2024,mid,29191.63,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/3834.FACILITY,ESSO RAFFINAGE,France,FRA,2024,mid,1564478.63,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/662.FACILITY,SMURFIT WESTROCK CELLULOSE DU PIN,France,FRA,2024,high,4862.9,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6792.FACILITY,ALCEA,France,FRA,2024,high,22780.42,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/10790.FACILITY,VERSALIS FRANCE S.A.S.,France,FRA,2024,mid,413252.67,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7656.FACILITY,ARCELORMITTAL MEDITERRANEE,France,FRA,2024,high,62092.44,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/8527.FACILITY,PAPREC ENERGIES SAINT OUEN,France,FRA,2024,high,591154.45,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/10599.FACILITY,EDF PRODUCTION ELECTRIQUE INSULAIRE SAS,France,FRA,2024,mid,2096630.18,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/7963.FACILITY,ENGIE FLEXIBLE GENERATION FRANCE,France,FRA,2024,mid,647980.69,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/30364.FACILITY,LYONDELLBASELL SERVICES FRANCE SAS,France,FRA,2024,mid,720841.41,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
FR.CAED/6359.FACILITY,INEOS POLYMERS SARRALBE SAS,France,FRA,2024,mid,331143.53,natural_gas,heat_battery,natural_gas → heat_battery,99.913,45.593,-54.31999999999999,99.913,99.913,201.43,45.593,,,179.35,39.096,140.545,76.743
